Cycle_Number,Voltage_V,Capacity_mAh,Test_Time_s,Current_A
4,4.1462,78.8015,4740,0.02
4,4.1545,79.3003,4770,0.02
4,4.1573,79.799,4800,0.02
4,4.1578,80.2977,4830,0.02
4,4.1589,80.7965,4860,0.02
4,4.1473,81.2952,4890,0.02
4,4.1567,81.794,4920,0.02
4,4.1514,82.2927,4950,0.02
4,4.1519,82.7915,4980,0.02
4,4.1626,83.2902,5010,0.02
4,4.1514,83.7889,5040,0.02
4,4.1533,84.2877,5070,0.02
4,4.1548,84.7864,5100,0.02
4,4.1574,85.2852,5130,0.02
4,4.162,85.7839,5160,0.02
4,4.1639,86.2827,5190,0.02
4,4.1714,86.7814,5220,0.02
4,4.1699,87.2802,5250,0.02
4,4.1662,87.7789,5280,0.02
4,4.1611,88.2776,5310,0.02
4,4.1708,88.7764,5340,0.02
4,4.1721,89.2751,5370,0.02
4,4.1683,89.7739,5400,0.02
4,4.1699,90.2726,5430,0.02
4,4.1621,90.7714,5460,0.02
4,4.1767,91.2701,5490,0.02
4,4.1712,91.7688,5520,0.02
4,4.1742,92.2676,5550,0.02
4,4.1683,92.7663,5580,0.02
4,4.1655,93.2651,5610,0.02
4,4.1803,93.7638,5640,0.02
4,4.1655,94.2626,5670,0.02
4,4.174,94.7613,5700,0.02
4,4.1745,95.2601,5730,0.02
4,4.1735,95.7588,5760,0.02
4,4.174,96.2575,5790,0.02
4,4.172,96.7563,5820,0.02
4,4.1727,97.255,5850,0.02
4,4.1749,97.7538,5880,0.02
4,4.1761,98.2525,5910,0.02
4,4.1711,98.7513,5940,0.02
4,4.1768,99.25,5970,0.02
5,3.0083,0.0,0,0.02
5,3.0437,0.4975,30,0.02
5,3.0731,0.995,60,0.02
5,3.1019,1.4925,90,0.02
5,3.1304,1.9899,120,0.02
5,3.1424,2.4874,150,0.02
5,3.176,2.9849,180,0.02
5,3.1737,3.4824,210,0.02
5,3.1853,3.9799,240,0.02
5,3.2139,4.4774,270,0.02
5,3.1972,4.9749,300,0.02
5,3.206,5.4724,330,0.02
5,3.2429,5.9698,360,0.02
5,3.2536,6.4673,390,0.02
5,3.2764,6.9648,420,0.02
5,3.3008,7.4623,450,0.02
5,3.2934,7.9598,480,0.02
5,3.3423,8.4573,510,0.02
5,3.3592,8.9548,540,0.02
5,3.3826,9.4523,570,0.02
5,3.4263,9.9497,600,0.02
5,3.4199,10.4472,630,0.02
5,3.4416,10.9447,660,0.02
5,3.4668,11.4422,690,0.02
5,3.5019,11.9397,720,0.02
5,3.5074,12.4372,750,0.02
5,3.5172,12.9347,780,0.02
5,3.5123,13.4322,810,0.02
5,3.5051,13.9296,840,0.02
5,3.5192,14.4271,870,0.02
5,3.5225,14.9246,900,0.02
5,3.5162,15.4221,930,0.02
5,3.5284,15.9196,960,0.02
5,3.548,16.4171,990,0.02
5,3.5595,16.9146,1020,0.02
5,3.5948,17.4121,1050,0.02
5,3.6091,17.9095,1080,0.02
5,3.6381,18.407,1110,0.02
5,3.6327,18.9045,1140,0.02
5,3.6817,19.402,1170,0.02
5,3.6709,19.8995,1200,0.02
5,3.7145,20.397,1230,0.02
5,3.7037,20.8945,1260,0.02
5,3.7039,21.392,1290,0.02
5,3.7397,21.8894,1320,0.02
5,3.7176,22.3869,1350,0.02
5,3.7491,22.8844,1380,0.02
5,3.7204,23.3819,1410,0.02
5,3.7419,23.8794,1440,0.02
5,3.7395,24.3769,1470,0.02
5,3.7201,24.8744,1500,0.02
5,3.7552,25.3719,1530,0.02
5,3.7349,25.8693,1560,0.02
5,3.7575,26.3668,1590,0.02
5,3.7563,26.8643,1620,0.02
5,3.8037,27.3618,1650,0.02
5,3.8224,27.8593,1680,0.02
5,3.8176,28.3568,1710,0.02
5,3.828,28.8543,1740,0.02
5,3.8748,29.3518,1770,0.02
5,3.8766,29.8492,1800,0.02
5,3.8653,30.3467,1830,0.02
5,3.8821,30.8442,1860,0.02
5,3.8813,31.3417,1890,0.02
5,3.8702,31.8392,1920,0.02
5,3.8822,32.3367,1950,0.02
5,3.8726,32.8342,1980,0.02
5,3.8758,33.3317,2010,0.02
5,3.8813,33.8291,2040,0.02
5,3.8867,34.3266,2070,0.02
5,3.868,34.8241,2100,0.02
5,3.8717,35.3216,2130,0.02
5,3.8959,35.8191,2160,0.02
5,3.8837,36.3166,2190,0.02
5,3.9074,36.8141,2220,0.02
5,3.9116,37.3116,2250,0.02
5,3.9352,37.809,2280,0.02
5,3.9607,38.3065,2310,0.02
5,3.9584,38.804,2340,0.02
5,3.9813,39.3015,2370,0.02
5,3.9721,39.799,2400,0.02
5,3.9902,40.2965,2430,0.02
5,3.9878,40.794,2460,0.02
5,4.0003,41.2915,2490,0.02
5,3.9848,41.7889,2520,0.02
5,4.0,42.2864,2550,0.02
5,3.9559,42.7839,2580,0.02
5,3.9752,43.2814,2610,0.02
5,3.9829,43.7789,2640,0.02
5,3.9526,44.2764,2670,0.02
5,3.9782,44.7739,2700,0.02
5,3.9932,45.2714,2730,0.02
5,4.005,45.7688,2760,0.02
5,4.0094,46.2663,2790,0.02
5,4.0325,46.7638,2820,0.02
5,4.0232,47.2613,2850,0.02
5,4.0519,47.7588,2880,0.02
5,4.0436,48.2563,2910,0.02
5,4.067,48.7538,2940,0.02
5,4.0681,49.2513,2970,0.02
5,4.0475,49.7487,3000,0.02
5,4.0827,50.2462,3030,0.02
5,4.0491,50.7437,3060,0.02
5,4.0414,51.2412,3090,0.02
5,4.0468,51.7387,3120,0.02
5,4.0233,52.2362,3150,0.02
5,4.0442,52.7337,3180,0.02
5,4.0492,53.2312,3210,0.02
5,4.0298,53.7286,3240,0.02
5,4.0392,54.2261,3270,0.02
5,4.0489,54.7236,3300,0.02
5,4.0354,55.2211,3330,0.02
5,4.075,55.7186,3360,0.02
5,4.0631,56.2161,3390,0.02
5,4.0731,56.7136,3420,0.02
5,4.1003,57.2111,3450,0.02
5,4.0912,57.7085,3480,0.02
5,4.1179,58.206,3510,0.02
5,4.1007,58.7035,3540,0.02
5,4.114,59.201,3570,0.02
5,4.1169,59.6985,3600,0.02
5,4.1041,60.196,3630,0.02
5,4.1108,60.6935,3660,0.02
5,4.1117,61.191,3690,0.02
5,4.0939,61.6884,3720,0.02
5,4.066,62.1859,3750,0.02
5,4.0701,62.6834,3780,0.02
5,4.0627,63.1809,3810,0.02
5,4.06,63.6784,3840,0.02
5,4.0734,64.1759,3870,0.02
5,4.0829,64.6734,3900,0.02
5,4.0883,65.1709,3930,0.02
5,4.1225,65.6683,3960,0.02
5,4.1281,66.1658,3990,0.02
5,4.1543,66.6633,4020,0.02
5,4.1295,67.1608,4050,0.02
5,4.1482,67.6583,4080,0.02
5,4.1517,68.1558,4110,0.02
5,4.1529,68.6533,4140,0.02
5,4.1407,69.1508,4170,0.02
5,4.1477,69.6482,4200,0.02
5,4.1244,70.1457,4230,0.02
5,4.1178,70.6432,4260,0.02
5,4.1234,71.1407,4290,0.02
5,4.1066,71.6382,4320,0.02
5,4.0985,72.1357,4350,0.02
5,4.1022,72.6332,4380,0.02
5,4.0994,73.1307,4410,0.02
5,4.1091,73.6281,4440,0.02
5,4.1288,74.1256,4470,0.02
5,4.1245,74.6231,4500,0.02
5,4.1495,75.1206,4530,0.02
5,4.1511,75.6181,4560,0.02
5,4.1575,76.1156,4590,0.02
5,4.1631,76.6131,4620,0.02
5,4.1806,77.1106,4650,0.02
5,4.1706,77.608,4680,0.02
5,4.1614,78.1055,4710,0.02
5,4.1537,78.603,4740,0.02
5,4.1552,79.1005,4770,0.02
5,4.1685,79.598,4800,0.02
5,4.1622,80.0955,4830,0.02
5,4.1286,80.593,4860,0.02
5,4.1287,81.0905,4890,0.02
5,4.1405,81.5879,4920,0.02
5,4.1318,82.0854,4950,0.02
5,4.1422,82.5829,4980,0.02
5,4.127,83.0804,5010,0.02
5,4.1486,83.5779,5040,0.02
5,4.1427,84.0754,5070,0.02
5,4.1746,84.5729,5100,0.02
5,4.1808,85.0704,5130,0.02
5,4.1804,85.5678,5160,0.02
5,4.2,86.0653,5190,0.02
5,4.1894,86.5628,5220,0.02
5,4.1746,87.0603,5250,0.02
5,4.189,87.5578,5280,0.02
5,4.1863,88.0553,5310,0.02
5,4.1604,88.5528,5340,0.02
5,4.1809,89.0503,5370,0.02
5,4.1647,89.5477,5400,0.02
5,4.1569,90.0452,5430,0.02
5,4.1378,90.5427,5460,0.02
5,4.1217,91.0402,5490,0.02
5,4.1303,91.5377,5520,0.02
5,4.1407,92.0352,5550,0.02
5,4.1626,92.5327,5580,0.02
5,4.1429,93.0302,5610,0.02
5,4.176,93.5276,5640,0.02
5,4.1956,94.0251,5670,0.02
5,4.2,94.5226,5700,0.02
5,4.1951,95.0201,5730,0.02
5,4.2,95.5176,5760,0.02
5,4.2,96.0151,5790,0.02
5,4.2,96.5126,5820,0.02
5,4.2,97.0101,5850,0.02
5,4.1969,97.5075,5880,0.02
5,4.1937,98.005,5910,0.02
5,4.1961,98.5025,5940,0.02
5,4.1845,99.0,5970,0.02
6,3.0,0.0,0,0.02
6,3.0272,0.4962,30,0.02
6,3.0464,0.9925,60,0.02
6,3.0699,1.4887,90,0.02
6,3.0967,1.9849,120,0.02
6,3.1198,2.4812,150,0.02
6,3.1411,2.9774,180,0.02
6,3.1599,3.4736,210,0.02
6,3.1836,3.9698,240,0.02
6,3.2015,4.4661,270,0.02
6,3.2134,4.9623,300,0.02
6,3.2426,5.4585,330,0.02
6,3.2554,5.9548,360,0.02
6,3.2711,6.451,390,0.02
6,3.2934,6.9472,420,0.02
6,3.3099,7.4435,450,0.02
6,3.333,7.9397,480,0.02
6,3.3412,8.4359,510,0.02
6,3.3564,8.9322,540,0.02
6,3.3864,9.4284,570,0.02
6,3.4049,9.9246,600,0.02
6,3.4054,10.4209,630,0.02
6,3.4274,10.9171,660,0.02
6,3.4499,11.4133,690,0.02
6,3.4621,11.9095,720,0.02
6,3.4775,12.4058,750,0.02
6,3.4824,12.902,780,0.02
6,3.5039,13.3982,810,0.02
6,3.5106,13.8945,840,0.02
6,3.5324,14.3907,870,0.02
6,3.5427,14.8869,900,0.02
6,3.5642,15.3832,930,0.02
6,3.5652,15.8794,960,0.02
6,3.5777,16.3756,990,0.02
6,3.5953,16.8719,1020,0.02
6,3.6082,17.3681,1050,0.02
6,3.6134,17.8643,1080,0.02
6,3.6281,18.3606,1110,0.02
6,3.6469,18.8568,1140,0.02
6,3.6592,19.353,1170,0.02
6,3.6629,19.8492,1200,0.02
6,3.6659,20.3455,1230,0.02
6,3.6777,20.8417,1260,0.02
6,3.6987,21.3379,1290,0.02
6,3.7041,21.8342,1320,0.02
6,3.7084,22.3304,1350,0.02
6,3.7203,22.8266,1380,0.02
6,3.7324,23.3229,1410,0.02
6,3.7446,23.8191,1440,0.02
6,3.7537,24.3153,1470,0.02
6,3.7622,24.8116,1500,0.02
6,3.7772,25.3078,1530,0.02
6,3.7785,25.804,1560,0.02
6,3.7841,26.3003,1590,0.02
6,3.7933,26.7965,1620,0.02
6,3.7981,27.2927,1650,0.02
6,3.8142,27.7889,1680,0.02
6,3.8123,28.2852,1710,0.02
6,3.8315,28.7814,1740,0.02
6,3.8261,29.2776,1770,0.02
6,3.8393,29.7739,1800,0.02
6,3.8399,30.2701,1830,0.02
6,3.8529,30.7663,1860,0.02
6,3.8652,31.2626,1890,0.02
6,3.8663,31.7588,1920,0.02
6,3.8745,32.255,1950,0.02
6,3.8839,32.7513,1980,0.02
6,3.886,33.2475,2010,0.02
6,3.899,33.7437,2040,0.02
6,3.9016,34.2399,2070,0.02
6,3.8993,34.7362,2100,0.02
6,3.9103,35.2324,2130,0.02
6,3.9119,35.7286,2160,0.02
6,3.9239,36.2249,2190,0.02
6,3.9221,36.7211,2220,0.02
6,3.9362,37.2173,2250,0.02
6,3.9336,37.7136,2280,0.02
6,3.9381,38.2098,2310,0.02
6,3.9507,38.706,2340,0.02
6,3.9545,39.2023,2370,0.02
6,3.9603,39.6985,2400,0.02
6,3.9626,40.1947,2430,0.02
6,3.9676,40.691,2460,0.02
6,3.9669,41.1872,2490,0.02
6,3.9833,41.6834,2520,0.02
6,3.9759,42.1796,2550,0.02
6,3.9875,42.6759,2580,0.02
6,3.9956,43.1721,2610,0.02
6,4.0033,43.6683,2640,0.02
6,3.9944,44.1646,2670,0.02
6,3.9967,44.6608,2700,0.02
6,4.0126,45.157,2730,0.02
6,4.0046,45.6533,2760,0.02
6,4.0217,46.1495,2790,0.02
6,4.015,46.6457,2820,0.02
6,4.0198,47.142,2850,0.02
6,4.0222,47.6382,2880,0.02
6,4.0251,48.1344,2910,0.02
6,4.0322,48.6307,2940,0.02
6,4.0369,49.1269,2970,0.02
6,4.0434,49.6231,3000,0.02
6,4.0422,50.1193,3030,0.02
6,4.0385,50.6156,3060,0.02
6,4.0513,51.1118,3090,0.02
6,4.0463,51.608,3120,0.02
6,4.0543,52.1043,3150,0.02
6,4.0645,52.6005,3180,0.02
6,4.0575,53.0967,3210,0.02
6,4.061,53.593,3240,0.02
6,4.0712,54.0892,3270,0.02
6,4.0667,54.5854,3300,0.02
6,4.0717,55.0817,3330,0.02
6,4.0681,55.5779,3360,0.02
6,4.0718,56.0741,3390,0.02
6,4.084,56.5704,3420,0.02
6,4.0879,57.0666,3450,0.02
6,4.0841,57.5628,3480,0.02
6,4.0782,58.059,3510,0.02
6,4.0817,58.5553,3540,0.02
6,4.0941,59.0515,3570,0.02
6,4.0876,59.5477,3600,0.02
6,4.0938,60.044,3630,0.02
6,4.1018,60.5402,3660,0.02
6,4.1029,61.0364,3690,0.02
6,4.102,61.5327,3720,0.02
6,4.1027,62.0289,3750,0.02
6,4.102,62.5251,3780,0.02
6,4.0999,63.0214,3810,0.02
6,4.1061,63.5176,3840,0.02
6,4.1096,64.0138,3870,0.02
6,4.1136,64.5101,3900,0.02
6,4.1141,65.0063,3930,0.02
6,4.1102,65.5025,3960,0.02
6,4.1236,65.9987,3990,0.02
6,4.1187,66.495,4020,0.02
6,4.1228,66.9912,4050,0.02
6,4.1166,67.4874,4080,0.02
6,4.1227,67.9837,4110,0.02
6,4.1246,68.4799,4140,0.02
6,4.1202,68.9761,4170,0.02
6,4.1289,69.4724,4200,0.02
6,4.1338,69.9686,4230,0.02
6,4.1377,70.4648,4260,0.02
6,4.1385,70.9611,4290,0.02
6,4.1385,71.4573,4320,0.02
6,4.1382,71.9535,4350,0.02
6,4.1382,72.4497,4380,0.02
6,4.1427,72.946,4410,0.02
6,4.1402,73.4422,4440,0.02
6,4.1458,73.9384,4470,0.02
6,4.1383,74.4347,4500,0.02
6,4.1451,74.9309,4530,0.02
6,4.1445,75.4271,4560,0.02
6,4.1451,75.9234,4590,0.02
6,4.1414,76.4196,4620,0.02
6,4.1396,76.9158,4650,0.02
6,4.1443,77.4121,4680,0.02
6,4.1455,77.9083,4710,0.02
6,4.148,78.4045,4740,0.02
6,4.1515,78.9008,4770,0.02
6,4.1511,79.397,4800,0.02
6,4.1562,79.8932,4830,0.02
6,4.1611,80.3894,4860,0.02
6,4.1516,80.8857,4890,0.02
6,4.1607,81.3819,4920,0.02
6,4.1522,81.8781,4950,0.02
6,4.1579,82.3744,4980,0.02
6,4.1544,82.8706,5010,0.02
6,4.1541,83.3668,5040,0.02
6,4.1656,83.8631,5070,0.02
6,4.1603,84.3593,5100,0.02
6,4.1551,84.8555,5130,0.02
6,4.1679,85.3518,5160,0.02
6,4.1618,85.848,5190,0.02
6,4.156,86.3442,5220,0.02
6,4.158,86.8405,5250,0.02
6,4.1708,87.3367,5280,0.02
6,4.165,87.8329,5310,0.02
6,4.159,88.3291,5340,0.02
6,4.1626,88.8254,5370,0.02
6,4.17,89.3216,5400,0.02
6,4.1612,89.8178,5430,0.02
6,4.1721,90.3141,5460,0.02
6,4.1657,90.8103,5490,0.02
6,4.1717,91.3065,5520,0.02
6,4.1649,91.8028,5550,0.02
6,4.1686,92.299,5580,0.02
6,4.1782,92.7952,5610,0.02
6,4.1718,93.2915,5640,0.02
6,4.1701,93.7877,5670,0.02
6,4.1723,94.2839,5700,0.02
6,4.1693,94.7802,5730,0.02
6,4.1768,95.2764,5760,0.02
6,4.1806,95.7726,5790,0.02
6,4.1694,96.2688,5820,0.02
6,4.1803,96.7651,5850,0.02
6,4.1735,97.2613,5880,0.02
6,4.1692,97.7575,5910,0.02
6,4.1831,98.2538,5940,0.02
6,4.1794,98.75,5970,0.02
7,3.0,0.0,0,0.02
7,3.0223,0.495,30,0.02
7,3.0431,0.9899,60,0.02
7,3.0643,1.4849,90,0.02
7,3.0924,1.9799,120,0.02
7,3.1104,2.4749,150,0.02
7,3.1443,2.9698,180,0.02
7,3.1652,3.4648,210,0.02
7,3.1849,3.9598,240,0.02
7,3.194,4.4548,270,0.02
7,3.2138,4.9497,300,0.02
7,3.2343,5.4447,330,0.02
7,3.252,5.9397,360,0.02
7,3.2771,6.4347,390,0.02
7,3.2897,6.9296,420,0.02
7,3.3052,7.4246,450,0.02
7,3.3331,7.9196,480,0.02
7,3.3393,8.4146,510,0.02
7,3.3572,8.9095,540,0.02
7,3.3788,9.4045,570,0.02
7,3.403,9.8995,600,0.02
7,3.4064,10.3945,630,0.02
7,3.4367,10.8894,660,0.02
7,3.4442,11.3844,690,0.02
7,3.452,11.8794,720,0.02
7,3.4744,12.3744,750,0.02
7,3.4962,12.8693,780,0.02
7,3.5002,13.3643,810,0.02
7,3.5228,13.8593,840,0.02
7,3.5242,14.3543,870,0.02
7,3.5488,14.8492,900,0.02
7,3.5575,15.3442,930,0.02
7,3.5684,15.8392,960,0.02
7,3.5778,16.3342,990,0.02
7,3.5864,16.8291,1020,0.02
7,3.6047,17.3241,1050,0.02
7,3.6198,17.8191,1080,0.02
7,3.6344,18.3141,1110,0.02
7,3.6462,18.809,1140,0.02
7,3.6587,19.304,1170,0.02
7,3.6574,19.799,1200,0.02
7,3.6705,20.294,1230,0.02
7,3.6881,20.7889,1260,0.02
7,3.7023,21.2839,1290,0.02
7,3.6996,21.7789,1320,0.02
7,3.7153,22.2739,1350,0.02
7,3.7233,22.7688,1380,0.02
7,3.7305,23.2638,1410,0.02
7,3.7498,23.7588,1440,0.02
7,3.7502,24.2538,1470,0.02
7,3.7575,24.7487,1500,0.02
7,3.7737,25.2437,1530,0.02
7,3.7796,25.7387,1560,0.02
7,3.7927,26.2337,1590,0.02
7,3.793,26.7286,1620,0.02
7,3.7954,27.2236,1650,0.02
7,3.8139,27.7186,1680,0.02
7,3.8159,28.2136,1710,0.02
7,3.8234,28.7085,1740,0.02
7,3.8256,29.2035,1770,0.02
7,3.8462,29.6985,1800,0.02
7,3.844,30.1935,1830,0.02
7,3.8627,30.6884,1860,0.02
7,3.8614,31.1834,1890,0.02
7,3.8724,31.6784,1920,0.02
7,3.8791,32.1734,1950,0.02
7,3.8825,32.6683,1980,0.02
7,3.8804,33.1633,2010,0.02
7,3.8942,33.6583,2040,0.02
7,3.895,34.1533,2070,0.02
7,3.8997,34.6482,2100,0.02
7,3.918,35.1432,2130,0.02
7,3.9112,35.6382,2160,0.02
7,3.9232,36.1332,2190,0.02
7,3.9281,36.6281,2220,0.02
7,3.9418,37.1231,2250,0.02
7,3.9379,37.6181,2280,0.02
7,3.951,38.1131,2310,0.02
7,3.9514,38.608,2340,0.02
7,3.962,39.103,2370,0.02
7,3.9635,39.598,2400,0.02
7,3.9665,40.093,2430,0.02
7,3.9646,40.5879,2460,0.02
7,3.9697,41.0829,2490,0.02
7,3.9703,41.5779,2520,0.02
7,3.9752,42.0729,2550,0.02
7,3.9828,42.5678,2580,0.02
7,3.9934,43.0628,2610,0.02
7,3.9897,43.5578,2640,0.02
7,3.9991,44.0528,2670,0.02
7,4.0019,44.5477,2700,0.02
7,4.0053,45.0427,2730,0.02
7,4.0144,45.5377,2760,0.02
7,4.0087,46.0327,2790,0.02
7,4.0231,46.5276,2820,0.02
7,4.0167,47.0226,2850,0.02
7,4.0315,47.5176,2880,0.02
7,4.0212,48.0126,2910,0.02
7,4.0271,48.5075,2940,0.02
7,4.0303,49.0025,2970,0.02
7,4.038,49.4975,3000,0.02
7,4.0353,49.9925,3030,0.02
7,4.0417,50.4874,3060,0.02
7,4.0537,50.9824,3090,0.02
7,4.0586,51.4774,3120,0.02
7,4.0508,51.9724,3150,0.02
7,4.0503,52.4673,3180,0.02
7,4.0577,52.9623,3210,0.02
7,4.0696,53.4573,3240,0.02
7,4.0626,53.9523,3270,0.02
7,4.0705,54.4472,3300,0.02
7,4.0677,54.9422,3330,0.02
7,4.0758,55.4372,3360,0.02
7,4.0786,55.9322,3390,0.02
7,4.0848,56.4271,3420,0.02
7,4.087,56.9221,3450,0.02
7,4.0772,57.4171,3480,0.02
7,4.0885,57.9121,3510,0.02
7,4.086,58.407,3540,0.02
7,4.0872,58.902,3570,0.02
7,4.0871,59.397,3600,0.02
7,4.0939,59.892,3630,0.02
7,4.1012,60.3869,3660,0.02
7,4.1007,60.8819,3690,0.02
7,4.0966,61.3769,3720,0.02
7,4.0982,61.8719,3750,0.02
7,4.1024,62.3668,3780,0.02
7,4.107,62.8618,3810,0.02
7,4.1075,63.3568,3840,0.02
7,4.1172,63.8518,3870,0.02
7,4.1198,64.3467,3900,0.02
7,4.1198,64.8417,3930,0.02
7,4.1132,65.3367,3960,0.02
7,4.1119,65.8317,3990,0.02
7,4.123,66.3266,4020,0.02
7,4.1181,66.8216,4050,0.02
7,4.128,67.3166,4080,0.02
7,4.1243,67.8116,4110,0.02
7,4.1188,68.3065,4140,0.02
7,4.1231,68.8015,4170,0.02
7,4.1259,69.2965,4200,0.02
7,4.1279,69.7915,4230,0.02
7,4.1258,70.2864,4260,0.02
7,4.1358,70.7814,4290,0.02
7,4.1402,71.2764,4320,0.02
7,4.1393,71.7714,4350,0.02
7,4.1354,72.2663,4380,0.02
7,4.136,72.7613,4410,0.02
7,4.1346,73.2563,4440,0.02
7,4.1323,73.7513,4470,0.02
7,4.1377,74.2462,4500,0.02
7,4.1501,74.7412,4530,0.02
7,4.1425,75.2362,4560,0.02
7,4.1508,75.7312,4590,0.02
7,4.1456,76.2261,4620,0.02
7,4.1501,76.7211,4650,0.02
7,4.1503,77.2161,4680,0.02
7,4.1523,77.7111,4710,0.02
7,4.1478,78.206,4740,0.02
7,4.1469,78.701,4770,0.02
7,4.1596,79.196,4800,0.02
7,4.1515,79.691,4830,0.02
7,4.1552,80.1859,4860,0.02
7,4.1539,80.6809,4890,0.02
7,4.155,81.1759,4920,0.02
7,4.1563,81.6709,4950,0.02
7,4.1574,82.1658,4980,0.02
7,4.1562,82.6608,5010,0.02
7,4.1535,83.1558,5040,0.02
7,4.1648,83.6508,5070,0.02
7,4.1529,84.1457,5100,0.02
7,4.1537,84.6407,5130,0.02
7,4.1699,85.1357,5160,0.02
7,4.1697,85.6307,5190,0.02
7,4.1638,86.1256,5220,0.02
7,4.1589,86.6206,5250,0.02
7,4.1593,87.1156,5280,0.02
7,4.1589,87.6106,5310,0.02
7,4.1684,88.1055,5340,0.02
7,4.1626,88.6005,5370,0.02
7,4.1606,89.0955,5400,0.02
7,4.1657,89.5905,5430,0.02
7,4.177,90.0854,5460,0.02
7,4.1699,90.5804,5490,0.02
7,4.1687,91.0754,5520,0.02
7,4.1772,91.5704,5550,0.02
7,4.1696,92.0653,5580,0.02
7,4.1652,92.5603,5610,0.02
7,4.1675,93.0553,5640,0.02
7,4.1745,93.5503,5670,0.02
7,4.1756,94.0452,5700,0.02
7,4.1691,94.5402,5730,0.02
7,4.1803,95.0352,5760,0.02
7,4.1774,95.5302,5790,0.02
7,4.1774,96.0251,5820,0.02
7,4.1688,96.5201,5850,0.02
7,4.177,97.0151,5880,0.02
7,4.1786,97.5101,5910,0.02
7,4.1853,98.005,5940,0.02
7,4.1721,98.5,5970,0.02
8,3.0012,0.0,0,0.02
8,3.0223,0.4937,30,0.02
8,3.0461,0.9874,60,0.02
8,3.0696,1.4812,90,0.02
8,3.0917,1.9749,120,0.02
8,3.1131,2.4686,150,0.02
8,3.1345,2.9623,180,0.02
8,3.1558,3.456,210,0.02
8,3.178,3.9497,240,0.02
8,3.1956,4.4435,270,0.02
8,3.219,4.9372,300,0.02
8,3.24,5.4309,330,0.02
8,3.2587,5.9246,360,0.02
8,3.275,6.4183,390,0.02
8,3.2928,6.9121,420,0.02
8,3.3094,7.4058,450,0.02
8,3.3322,7.8995,480,0.02
8,3.3451,8.3932,510,0.02
8,3.3631,8.8869,540,0.02
8,3.3831,9.3807,570,0.02
8,3.3964,9.8744,600,0.02
8,3.4142,10.3681,630,0.02
8,3.4298,10.8618,660,0.02
8,3.4416,11.3555,690,0.02
8,3.4598,11.8492,720,0.02
8,3.4737,12.343,750,0.02
8,3.4866,12.8367,780,0.02
8,3.5,13.3304,810,0.02
8,3.5171,13.8241,840,0.02
8,3.5309,14.3178,870,0.02
8,3.5455,14.8116,900,0.02
8,3.5551,15.3053,930,0.02
8,3.5692,15.799,960,0.02
8,3.5828,16.2927,990,0.02
8,3.5918,16.7864,1020,0.02
8,3.6035,17.2802,1050,0.02
8,3.6167,17.7739,1080,0.02
8,3.632,18.2676,1110,0.02
8,3.6381,18.7613,1140,0.02
8,3.6522,19.255,1170,0.02
8,3.6655,19.7487,1200,0.02
8,3.6739,20.2425,1230,0.02
8,3.6847,20.7362,1260,0.02
8,3.6967,21.2299,1290,0.02
8,3.7067,21.7236,1320,0.02
8,3.7129,22.2173,1350,0.02
8,3.7216,22.7111,1380,0.02
8,3.7313,23.2048,1410,0.02
8,3.7432,23.6985,1440,0.02
8,3.7505,24.1922,1470,0.02
8,3.7587,24.6859,1500,0.02
8,3.769,25.1796,1530,0.02
8,3.7776,25.6734,1560,0.02
8,3.7863,26.1671,1590,0.02
8,3.7922,26.6608,1620,0.02
8,3.8041,27.1545,1650,0.02
8,3.8133,27.6482,1680,0.02
8,3.8185,28.142,1710,0.02
8,3.8241,28.6357,1740,0.02
8,3.8307,29.1294,1770,0.02
8,3.8405,29.6231,1800,0.02
8,3.8505,30.1168,1830,0.02
8,3.8563,30.6106,1860,0.02
8,3.8642,31.1043,1890,0.02
8,3.8668,31.598,1920,0.02
8,3.8728,32.0917,1950,0.02
8,3.8827,32.5854,1980,0.02
8,3.8898,33.0791,2010,0.02
8,3.897,33.5729,2040,0.02
8,3.9029,34.0666,2070,0.02
8,3.9056,34.5603,2100,0.02
8,3.9141,35.054,2130,0.02
8,3.9198,35.5477,2160,0.02
8,3.922,36.0415,2190,0.02
8,3.9277,36.5352,2220,0.02
8,3.9336,37.0289,2250,0.02
8,3.9395,37.5226,2280,0.02
8,3.9441,38.0163,2310,0.02
8,3.9502,38.5101,2340,0.02
8,3.9537,39.0038,2370,0.02
8,3.9604,39.4975,2400,0.02
8,3.9623,39.9912,2430,0.02
8,3.9678,40.4849,2460,0.02
8,3.9744,40.9786,2490,0.02
8,3.9767,41.4724,2520,0.02
8,3.9823,41.9661,2550,0.02
8,3.9888,42.4598,2580,0.02
8,3.9935,42.9535,2610,0.02
8,3.9937,43.4472,2640,0.02
8,4.0003,43.941,2670,0.02
8,4.0024,44.4347,2700,0.02
8,4.0061,44.9284,2730,0.02
8,4.0112,45.4221,2760,0.02
8,4.0154,45.9158,2790,0.02
8,4.0216,46.4095,2820,0.02
8,4.0208,46.9033,2850,0.02
8,4.0284,47.397,2880,0.02
8,4.0281,47.8907,2910,0.02
8,4.0351,48.3844,2940,0.02
8,4.0379,48.8781,2970,0.02
8,4.0406,49.3719,3000,0.02
8,4.0403,49.8656,3030,0.02
8,4.0442,50.3593,3060,0.02
8,4.0481,50.853,3090,0.02
8,4.0489,51.3467,3120,0.02
8,4.0555,51.8405,3150,0.02
8,4.0551,52.3342,3180,0.02
